Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Overall Cumulative Score
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;5;224;0;1315;4;1195;3050
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Zeus;139274;Greek Myth - Olympians;5;202;0;1247;9;1195;2977
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Mahishasura;137200;Hindu Myth - Asuras;5;212;0;1206;17;1195;2911
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Ishtar;172470;Mesopotamian Myth - Sky Kings;5;181;0;1152;26;1195;2855
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Loki;150650;Norse Myth - Giants & Tricksters;5;206;0;1193;21;1195;2882
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Vishnu;126083;Hindu Myth - Devas;5;202;0;1292;7;1195;2976
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Lugh;174647;Celtic Myth - Tuatha De Danann;5;199;0;1234;13;1195;2916
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Balor;139930;Celtic Myth - Fomorians;5;251;0;1366;1;1195;3035
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Marduk;188458;Mesopotamian Myth - Sky Kings;5;228;0;1189;24;1195;2852
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Horus;174473;Egyptian Myth - Solar Court;5;203;0;1195;20;1195;2839
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Osiris;179670;Egyptian Myth - Underworld Powers;5;221;0;1309;5;1195;2948
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Anubis;175219;Egyptian Myth - Underworld Powers;5;230;0;1237;10;1195;2870
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Ravana;126986;Hindu Myth - Asuras;5;214;0;1201;19;1195;2818
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Thor;151201;Norse Myth - Aesir;5;203;0;1193;22;1195;2809
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Bres;112221;Celtic Myth - Fomorians;5;191;0;1189;23;1195;2791
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Apollo;176933;Greek Myth - Olympians;5;226;0;1169;25;1195;2766
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Ra;143286;Egyptian Myth - Solar Court;5;231;0;1317;3;1195;2913
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Athena;142739;Greek Myth - Olympians;5;205;0;1206;16;1195;2776
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Bastet;182554;Egyptian Myth - Solar Court;5;214;0;1211;15;1195;2775
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Atlas;118236;Greek Myth - Titans & Primordials;5;200;0;1133;31;1195;2692
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Hiranyakashipu;130544;Hindu Myth - Asuras;5;164;0;1085;34;1195;2634
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Hel;124685;Norse Myth - Giants & Tricksters;5;201;0;1147;28;1195;2683
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Vritra;138155;Hindu Myth - Asuras;5;180;0;1041;38;1195;2560
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Kingu;179084;Mesopotamian Myth - Chaos Ancients;5;194;0;1144;29;1195;2662
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Shiva;109108;Hindu Myth - Devas;5;185;0;1139;30;1195;2652
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Nergal;164043;Mesopotamian Myth - Chaos Ancients;5;198;0;1203;18;1195;2704
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Nanna;104202;Mesopotamian Myth - Sky Kings;5;198;0;1130;32;1195;2626
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Fenrir;162230;Norse Myth - Giants & Tricksters;5;192;0;1151;27;1195;2627
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Rhea;104221;Greek Myth - Titans & Primordials;5;235;0;1269;8;1195;2733
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Shamash;123283;Mesopotamian Myth - Sky Kings;5;220;0;1232;14;1195;2692
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Frigg;170056;Norse Myth - Aesir;5;180;0;1074;36;1195;2514
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Tyr;108350;Norse Myth - Aesir;5;175;0;1083;35;1195;2523
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Artemis;103046;Greek Myth - Olympians;5;174;0;1032;39;1195;2468
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Elatha;122468;Celtic Myth - Fomorians;5;174;0;1088;33;1195;2510
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Hyperion;120144;Greek Myth - Titans & Primordials;5;147;0;989;40;1195;2402
24/25;2024-09-19;Pantheon Lanes;tournament;Mythic Legends Invitational;2;Round 2;Ereshkigal;103517;Mesopotamian Myth - Chaos Ancients;5;175;0;1044;37;1195;2449
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;The Dagda;143101;Celtic Myth - Tuatha De Danann;0;224;0;224;3;;3362
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Indra;124470;Hindu Myth - Devas;0;177;0;177;20;;3227
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;0;203;0;203;12;;3253
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Balor;139930;Celtic Myth - Fomorians;0;226;0;226;2;;3261
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Odin;126765;Norse Myth - Aesir;0;223;0;223;4;;3257
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Cronus;174393;Greek Myth - Titans & Primordials;0;212;0;212;8;;3197
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Zeus;139274;Greek Myth - Olympians;0;193;0;193;15;;3170
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Vishnu;126083;Hindu Myth - Devas;0;180;0;180;18;;3156
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Osiris;179670;Egyptian Myth - Underworld Powers;0;203;0;203;11;;3151
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Lugh;174647;Celtic Myth - Tuatha De Danann;0;202;0;202;13;;3118
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ra;143286;Egyptian Myth - Solar Court;0;222;0;222;5;;3135
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Mahishasura;137200;Hindu Myth - Asuras;0;218;0;218;6;;3129
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Loki;150650;Norse Myth - Giants & Tricksters;0;203;0;203;10;;3085
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Anubis;175219;Egyptian Myth - Underworld Powers;0;227;0;227;1;;3097
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ishtar;172470;Mesopotamian Myth - Sky Kings;0;190;0;190;16;;3045
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Marduk;188458;Mesopotamian Myth - Sky Kings;0;178;0;178;19;;3030
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Horus;174473;Egyptian Myth - Solar Court;0;210;0;210;9;;3049
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ravana;126986;Hindu Myth - Asuras;0;186;0;186;17;;3004
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Thor;151201;Norse Myth - Aesir;0;193;0;193;14;;3002
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Bres;112221;Celtic Myth - Fomorians;0;214;0;214;7;;3005
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;The Dagda;143101;Celtic Myth - Tuatha De Danann;1;206;0;430;9;;3568
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Indra;124470;Hindu Myth - Devas;1;204;0;381;18;;3431
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;1;202;0;405;14;;3455
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Balor;139930;Celtic Myth - Fomorians;1;212;0;438;6;;3473
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Odin;126765;Norse Myth - Aesir;1;223;0;446;3;;3480
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Cronus;174393;Greek Myth - Titans & Primordials;1;219;0;431;8;;3416
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Zeus;139274;Greek Myth - Olympians;1;208;0;401;15;;3378
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Vishnu;126083;Hindu Myth - Devas;1;202;0;382;17;;3358
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Osiris;179670;Egyptian Myth - Underworld Powers;1;241;0;444;4;;3392
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Lugh;174647;Celtic Myth - Tuatha De Danann;1;204;0;406;12;;3322
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ra;143286;Egyptian Myth - Solar Court;1;191;0;413;11;;3326
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Mahishasura;137200;Hindu Myth - Asuras;1;231;0;449;2;;3360
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Loki;150650;Norse Myth - Giants & Tricksters;1;236;0;439;5;;3321
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Anubis;175219;Egyptian Myth - Underworld Powers;1;227;0;454;1;;3324
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ishtar;172470;Mesopotamian Myth - Sky Kings;1;189;0;379;19;;3234
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Marduk;188458;Mesopotamian Myth - Sky Kings;1;171;0;349;20;;3201
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Horus;174473;Egyptian Myth - Solar Court;1;185;0;395;16;;3234
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ravana;126986;Hindu Myth - Asuras;1;246;0;432;7;;3250
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Thor;151201;Norse Myth - Aesir;1;212;0;405;13;;3214
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Bres;112221;Celtic Myth - Fomorians;1;204;0;418;10;;3209
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;The Dagda;143101;Celtic Myth - Tuatha De Danann;2;206;0;636;9;;3774
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Indra;124470;Hindu Myth - Devas;2;241;0;622;12;;3672
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;2;227;0;632;11;;3682
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Balor;139930;Celtic Myth - Fomorians;2;195;0;633;10;;3668
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Odin;126765;Norse Myth - Aesir;2;222;0;668;1;;3702
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Cronus;174393;Greek Myth - Titans & Primordials;2;215;0;646;6;;3631
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Zeus;139274;Greek Myth - Olympians;2;213;0;614;14;;3591
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Vishnu;126083;Hindu Myth - Devas;2;206;0;588;17;;3564
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Osiris;179670;Egyptian Myth - Underworld Powers;2;203;0;647;5;;3595
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Lugh;174647;Celtic Myth - Tuatha De Danann;2;207;0;613;15;;3529
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ra;143286;Egyptian Myth - Solar Court;2;224;0;637;8;;3550
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Mahishasura;137200;Hindu Myth - Asuras;2;205;0;654;4;;3565
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Loki;150650;Norse Myth - Giants & Tricksters;2;228;0;667;2;;3549
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Anubis;175219;Egyptian Myth - Underworld Powers;2;206;0;660;3;;3530
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ishtar;172470;Mesopotamian Myth - Sky Kings;2;168;0;547;19;;3402
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Marduk;188458;Mesopotamian Myth - Sky Kings;2;176;0;525;20;;3377
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Horus;174473;Egyptian Myth - Solar Court;2;182;0;577;18;;3416
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ravana;126986;Hindu Myth - Asuras;2;210;0;642;7;;3460
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Thor;151201;Norse Myth - Aesir;2;190;0;595;16;;3404
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Bres;112221;Celtic Myth - Fomorians;2;199;0;617;13;;3408
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;The Dagda;143101;Celtic Myth - Tuatha De Danann;3;216;0;852;9;;3990
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Indra;124470;Hindu Myth - Devas;3;234;0;856;8;;3906
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;3;203;0;835;12;;3885
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Balor;139930;Celtic Myth - Fomorians;3;216;0;849;10;;3884
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Odin;126765;Norse Myth - Aesir;3;192;0;860;6;;3894
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Cronus;174393;Greek Myth - Titans & Primordials;3;228;0;874;4;;3859
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Zeus;139274;Greek Myth - Olympians;3;206;0;820;14;;3797
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Vishnu;126083;Hindu Myth - Devas;3;205;0;793;17;;3769
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Osiris;179670;Egyptian Myth - Underworld Powers;3;238;0;885;3;;3833
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Lugh;174647;Celtic Myth - Tuatha De Danann;3;218;0;831;13;;3747
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ra;143286;Egyptian Myth - Solar Court;3;221;0;858;7;;3771
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Mahishasura;137200;Hindu Myth - Asuras;3;257;0;911;1;;3822
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Loki;150650;Norse Myth - Giants & Tricksters;3;219;0;886;2;;3768
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Anubis;175219;Egyptian Myth - Underworld Powers;3;210;0;870;5;;3740
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ishtar;172470;Mesopotamian Myth - Sky Kings;3;214;0;761;18;;3616
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Marduk;188458;Mesopotamian Myth - Sky Kings;3;191;0;716;20;;3568
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Horus;174473;Egyptian Myth - Solar Court;3;180;0;757;19;;3596
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ravana;126986;Hindu Myth - Asuras;3;198;0;840;11;;3658
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Thor;151201;Norse Myth - Aesir;3;202;0;797;16;;3606
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Bres;112221;Celtic Myth - Fomorians;3;202;0;819;15;;3610
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;The Dagda;143101;Celtic Myth - Tuatha De Danann;4;223;0;1075;10;;4213
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Indra;124470;Hindu Myth - Devas;4;222;0;1078;8;;4128
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;4;205;0;1040;13;;4090
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Balor;139930;Celtic Myth - Fomorians;4;230;0;1079;7;;4114
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Odin;126765;Norse Myth - Aesir;4;209;0;1069;11;;4103
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Cronus;174393;Greek Myth - Titans & Primordials;4;214;0;1088;5;;4073
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Zeus;139274;Greek Myth - Olympians;4;206;0;1026;14;;4003
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Vishnu;126083;Hindu Myth - Devas;4;217;0;1010;16;;3986
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Osiris;179670;Egyptian Myth - Underworld Powers;4;237;0;1122;2;;4070
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Lugh;174647;Celtic Myth - Tuatha De Danann;4;213;0;1044;12;;3960
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ra;143286;Egyptian Myth - Solar Court;4;242;0;1100;3;;4013
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Mahishasura;137200;Hindu Myth - Asuras;4;240;0;1151;1;;4062
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Loki;150650;Norse Myth - Giants & Tricksters;4;205;0;1091;4;;3973
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Anubis;175219;Egyptian Myth - Underworld Powers;4;211;0;1081;6;;3951
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ishtar;172470;Mesopotamian Myth - Sky Kings;4;192;0;953;18;;3808
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Marduk;188458;Mesopotamian Myth - Sky Kings;4;214;0;930;20;;3782
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Horus;174473;Egyptian Myth - Solar Court;4;174;0;931;19;;3770
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ravana;126986;Hindu Myth - Asuras;4;237;0;1077;9;;3895
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Thor;151201;Norse Myth - Aesir;4;190;0;987;17;;3796
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Bres;112221;Celtic Myth - Fomorians;4;201;0;1020;15;;3811
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;The Dagda;143101;Celtic Myth - Tuatha De Danann;5;212;0;1287;8;;4425
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Indra;124470;Hindu Myth - Devas;5;259;0;1337;3;;4387
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Tiamat;190311;Mesopotamian Myth - Chaos Ancients;5;214;0;1254;12;;4304
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Balor;139930;Celtic Myth - Fomorians;5;204;0;1283;9;;4318
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Odin;126765;Norse Myth - Aesir;5;189;0;1258;11;;4292
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Cronus;174393;Greek Myth - Titans & Primordials;5;219;0;1307;6;;4292
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Zeus;139274;Greek Myth - Olympians;5;212;0;1238;14;;4215
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Vishnu;126083;Hindu Myth - Devas;5;185;0;1195;16;;4171
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Osiris;179670;Egyptian Myth - Underworld Powers;5;224;0;1346;2;;4294
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Lugh;174647;Celtic Myth - Tuatha De Danann;5;209;0;1253;13;;4169
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ra;143286;Egyptian Myth - Solar Court;5;219;0;1319;5;;4232
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Mahishasura;137200;Hindu Myth - Asuras;5;232;0;1383;1;;4294
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Loki;150650;Norse Myth - Giants & Tricksters;5;232;0;1323;4;;4205
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Anubis;175219;Egyptian Myth - Underworld Powers;5;206;0;1287;7;;4157
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ishtar;172470;Mesopotamian Myth - Sky Kings;5;197;0;1150;18;;4005
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Marduk;188458;Mesopotamian Myth - Sky Kings;5;207;0;1137;19;;3989
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Horus;174473;Egyptian Myth - Solar Court;5;175;0;1106;20;;3945
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Ravana;126986;Hindu Myth - Asuras;5;201;0;1278;10;;4096
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Thor;151201;Norse Myth - Aesir;5;190;0;1177;17;;3986
24/25;2024-09-20;Pantheon Lanes;tournament;Mythic Legends Invitational;3;Final;Bres;112221;Celtic Myth - Fomorians;5;213;0;1233;15;;4024
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Zeus;139274;Greek Myth - Olympians;0;220;0;220;3;167;220
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Athena;142739;Greek Myth - Olympians;0;203;0;203;18;167;203
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Apollo;176933;Greek Myth - Olympians;0;189;0;189;29;167;189
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Artemis;103046;Greek Myth - Olympians;0;179;0;179;36;167;179
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Cronus;174393;Greek Myth - Titans & Primordials;0;228;0;228;1;167;228
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Rhea;104221;Greek Myth - Titans & Primordials;0;190;0;190;28;167;190
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Atlas;118236;Greek Myth - Titans & Primordials;0;193;0;193;25;167;193
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Hyperion;120144;Greek Myth - Titans & Primordials;0;159;0;159;46;167;159
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Ra;143286;Egyptian Myth - Solar Court;0;212;0;212;10;167;212
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Horus;174473;Egyptian Myth - Solar Court;0;187;0;187;31;167;187
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Bastet;182554;Egyptian Myth - Solar Court;0;204;0;204;17;167;204
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Thoth;179036;Egyptian Myth - Solar Court;0;166;0;166;43;167;166
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Osiris;179670;Egyptian Myth - Underworld Powers;0;215;0;215;6;167;215
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Anubis;175219;Egyptian Myth - Underworld Powers;0;208;0;208;12;167;208
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Set;151234;Egyptian Myth - Underworld Powers;0;192;0;192;27;167;192
25/26;2025-09-18;Pantheon Lanes;tournament;Mythic Legends Invitational;1;Qualifying;Sekhmet;149980;Egyptian Myth - Underworld Powers;0;165;0;165;44;167;165
