Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Overall Cumulative Score
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Simba;65256;Disney Characters - Disney Heroes;1;181;0;366;40;405;1953
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Count Fenring;56078;Dune - Harkonnen-Sardaukar;1;185;0;376;37;405;1961
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Tywin Lannister;77493;Game of Thrones - Lannister-Crown;1;193;0;382;35;405;1963
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Luke Skywalker;91905;Star Wars - Jedi Order;2;195;0;600;27;621;2409
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Sauron;85741;Lord of the Rings - Forces of Mordor;2;212;0;655;4;621;2447
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harry Potter;52082;Harry Potter - Order of the Phoenix;2;203;0;579;35;621;2351
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lord Voldemort;65247;Harry Potter - Death Eaters;2;206;0;619;22;621;2391
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Commander Shepard;85142;Mass Effect - Alliance Crew;2;217;0;640;8;621;2399
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gandalf;98265;Lord of the Rings - Free Peoples;2;213;0;643;6;621;2402
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Worf;67335;Star Trek - Klingon-Romulan;2;223;0;658;3;621;2409
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mickey Mouse;68965;Disney Characters - Disney Heroes;2;193;0;597;28;621;2343
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Illusive Man;86178;Mass Effect - Cerberus-Reapers;2;235;0;688;2;621;2429
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;2;199;0;589;29;621;2319
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jean-Luc Picard;56338;Star Trek - Federation;2;206;0;633;11;621;2361
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;2;192;0;586;31;621;2302
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;2;233;0;628;16;621;2343
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gowron;52847;Star Trek - Klingon-Romulan;2;209;0;638;9;621;2348
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Maleficent;74911;Disney Characters - Disney Villains;2;225;0;737;1;621;2446
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Spock;73526;Star Trek - Federation;2;238;0;635;10;621;2316
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harbinger;69213;Mass Effect - Cerberus-Reapers;2;210;0;642;7;621;2312
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;2;241;0;645;5;621;2313
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;2;213;0;630;14;621;2285
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Darth Vader;68024;Star Wars - Sith Empire;2;198;0;631;13;621;2280
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Hermione Granger;51952;Harry Potter - Order of the Phoenix;2;241;0;617;23;621;2265
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;2;203;0;629;15;621;2267
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Roboute Guilliman;73700;Warhammer 40K - Imperium;2;190;0;623;18;621;2257
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Baron Harkonnen;72059;Dune - Harkonnen-Sardaukar;2;204;0;619;21;621;2251
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Daenerys Targaryen;63031;Game of Thrones - Stark-Targaryen Alliance;2;182;0;574;36;621;2204
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Marneus Calgar;87837;Warhammer 40K - Imperium;2;176;0;580;34;621;2207
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Emperor Palpatine;66049;Star Wars - Sith Empire;2;205;0;621;19;621;2243
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaime Lannister;85713;Game of Thrones - Lannister-Crown;2;187;0;588;30;621;2209
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Ahsoka Tano;51639;Star Wars - Jedi Order;2;181;0;569;38;621;2187
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;2;220;0;632;12;621;2247
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Aragorn;56717;Lord of the Rings - Free Peoples;2;190;0;566;39;621;2177
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lady Jessica;68210;Dune - House Atreides;2;208;0;621;20;621;2232
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Duncan Idaho;60189;Dune - House Atreides;2;191;0;583;33;621;2188
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Paul Atreides;72298;Dune - House Atreides;2;207;0;608;24;621;2207
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Garrus Vakarian;58180;Mass Effect - Alliance Crew;2;208;0;607;25;621;2201
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mara Jade;88618;LucasArts Games - Jedi Knight Era;2;196;0;628;17;621;2219
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaden Korr;68231;LucasArts Games - Jedi Knight Era;2;188;0;584;32;621;2174
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Simba;65256;Disney Characters - Disney Heroes;2;193;0;559;40;621;2146
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Count Fenring;56078;Dune - Harkonnen-Sardaukar;2;225;0;601;26;621;2186
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Tywin Lannister;77493;Game of Thrones - Lannister-Crown;2;190;0;572;37;621;2153
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Luke Skywalker;91905;Star Wars - Jedi Order;3;203;0;803;28;823;2612
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Sauron;85741;Lord of the Rings - Forces of Mordor;3;200;0;855;9;823;2647
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harry Potter;52082;Harry Potter - Order of the Phoenix;3;200;0;779;32;823;2551
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lord Voldemort;65247;Harry Potter - Death Eaters;3;214;0;833;16;823;2605
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Commander Shepard;85142;Mass Effect - Alliance Crew;3;229;0;869;5;823;2628
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gandalf;98265;Lord of the Rings - Free Peoples;3;228;0;871;4;823;2630
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Worf;67335;Star Trek - Klingon-Romulan;3;227;0;885;3;823;2636
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mickey Mouse;68965;Disney Characters - Disney Heroes;3;208;0;805;26;823;2551
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Illusive Man;86178;Mass Effect - Cerberus-Reapers;3;203;0;891;2;823;2632
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;3;197;0;786;30;823;2516
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jean-Luc Picard;56338;Star Trek - Federation;3;219;0;852;10;823;2580
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;3;177;0;763;37;823;2479
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;3;229;0;857;7;823;2572
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gowron;52847;Star Trek - Klingon-Romulan;3;207;0;845;13;823;2555
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Maleficent;74911;Disney Characters - Disney Villains;3;213;0;950;1;823;2659
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Spock;73526;Star Trek - Federation;3;193;0;828;18;823;2509
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harbinger;69213;Mass Effect - Cerberus-Reapers;3;220;0;862;6;823;2532
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;3;189;0;834;15;823;2502
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;3;208;0;838;14;823;2493
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Darth Vader;68024;Star Wars - Sith Empire;3;220;0;851;12;823;2500
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Hermione Granger;51952;Harry Potter - Order of the Phoenix;3;204;0;821;21;823;2469
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;3;223;0;852;11;823;2490
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Roboute Guilliman;73700;Warhammer 40K - Imperium;3;191;0;814;24;823;2448
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Baron Harkonnen;72059;Dune - Harkonnen-Sardaukar;3;196;0;815;23;823;2447
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Daenerys Targaryen;63031;Game of Thrones - Stark-Targaryen Alliance;3;195;0;769;35;823;2399
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Marneus Calgar;87837;Warhammer 40K - Imperium;3;194;0;774;33;823;2401
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Emperor Palpatine;66049;Star Wars - Sith Empire;3;206;0;827;19;823;2449
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaime Lannister;85713;Game of Thrones - Lannister-Crown;3;224;0;812;25;823;2433
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Ahsoka Tano;51639;Star Wars - Jedi Order;3;178;0;747;40;823;2365
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;3;223;0;855;8;823;2470
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Aragorn;56717;Lord of the Rings - Free Peoples;3;187;0;753;39;823;2364
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lady Jessica;68210;Dune - House Atreides;3;210;0;831;17;823;2442
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Duncan Idaho;60189;Dune - House Atreides;3;207;0;790;29;823;2395
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Paul Atreides;72298;Dune - House Atreides;3;208;0;816;22;823;2415
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Garrus Vakarian;58180;Mass Effect - Alliance Crew;3;197;0;804;27;823;2398
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mara Jade;88618;LucasArts Games - Jedi Knight Era;3;195;0;823;20;823;2414
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaden Korr;68231;LucasArts Games - Jedi Knight Era;3;188;0;772;34;823;2362
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Simba;65256;Disney Characters - Disney Heroes;3;199;0;758;38;823;2345
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Count Fenring;56078;Dune - Harkonnen-Sardaukar;3;179;0;780;31;823;2365
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Tywin Lannister;77493;Game of Thrones - Lannister-Crown;3;193;0;765;36;823;2346
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Luke Skywalker;91905;Star Wars - Jedi Order;4;189;0;992;29;1031;2801
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Sauron;85741;Lord of the Rings - Forces of Mordor;4;211;0;1066;10;1031;2858
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harry Potter;52082;Harry Potter - Order of the Phoenix;4;202;0;981;33;1031;2753
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lord Voldemort;65247;Harry Potter - Death Eaters;4;204;0;1037;17;1031;2809
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Commander Shepard;85142;Mass Effect - Alliance Crew;4;207;0;1076;6;1031;2835
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gandalf;98265;Lord of the Rings - Free Peoples;4;202;0;1073;7;1031;2832
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Worf;67335;Star Trek - Klingon-Romulan;4;217;0;1102;3;1031;2853
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mickey Mouse;68965;Disney Characters - Disney Heroes;4;245;0;1050;15;1031;2796
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Illusive Man;86178;Mass Effect - Cerberus-Reapers;4;217;0;1108;2;1031;2849
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;4;223;0;1009;26;1031;2739
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jean-Luc Picard;56338;Star Trek - Federation;4;210;0;1062;12;1031;2790
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;4;207;0;970;34;1031;2686
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;4;222;0;1079;5;1031;2794
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gowron;52847;Star Trek - Klingon-Romulan;4;221;0;1066;9;1031;2776
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Maleficent;74911;Disney Characters - Disney Villains;4;211;0;1161;1;1031;2870
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Spock;73526;Star Trek - Federation;4;237;0;1065;11;1031;2746
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harbinger;69213;Mass Effect - Cerberus-Reapers;4;199;0;1061;13;1031;2731
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;4;173;0;1007;27;1031;2675
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;4;203;0;1041;16;1031;2696
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Darth Vader;68024;Star Wars - Sith Empire;4;201;0;1052;14;1031;2701
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Hermione Granger;51952;Harry Potter - Order of the Phoenix;4;178;0;999;28;1031;2647
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;4;228;0;1080;4;1031;2718
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Roboute Guilliman;73700;Warhammer 40K - Imperium;4;217;0;1031;20;1031;2665
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Baron Harkonnen;72059;Dune - Harkonnen-Sardaukar;4;216;0;1031;19;1031;2663
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Daenerys Targaryen;63031;Game of Thrones - Stark-Targaryen Alliance;4;195;0;964;36;1031;2594
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Marneus Calgar;87837;Warhammer 40K - Imperium;4;194;0;968;35;1031;2595
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Emperor Palpatine;66049;Star Wars - Sith Empire;4;193;0;1020;23;1031;2642
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaime Lannister;85713;Game of Thrones - Lannister-Crown;4;205;0;1017;24;1031;2638
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Ahsoka Tano;51639;Star Wars - Jedi Order;4;179;0;926;40;1031;2544
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;4;211;0;1066;8;1031;2681
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Aragorn;56717;Lord of the Rings - Free Peoples;4;194;0;947;38;1031;2558
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lady Jessica;68210;Dune - House Atreides;4;199;0;1030;21;1031;2641
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Duncan Idaho;60189;Dune - House Atreides;4;198;0;988;32;1031;2593
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Paul Atreides;72298;Dune - House Atreides;4;207;0;1023;22;1031;2622
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Garrus Vakarian;58180;Mass Effect - Alliance Crew;4;212;0;1016;25;1031;2610
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mara Jade;88618;LucasArts Games - Jedi Knight Era;4;210;0;1033;18;1031;2624
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaden Korr;68231;LucasArts Games - Jedi Knight Era;4;217;0;989;30;1031;2579
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Simba;65256;Disney Characters - Disney Heroes;4;186;0;944;39;1031;2531
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Count Fenring;56078;Dune - Harkonnen-Sardaukar;4;208;0;988;31;1031;2573
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Tywin Lannister;77493;Game of Thrones - Lannister-Crown;4;198;0;963;37;1031;2544
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Luke Skywalker;91905;Star Wars - Jedi Order;5;188;0;1180;32;1239;2989
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Sauron;85741;Lord of the Rings - Forces of Mordor;5;212;0;1278;10;1239;3070
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harry Potter;52082;Harry Potter - Order of the Phoenix;5;241;0;1222;23;1239;2994
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lord Voldemort;65247;Harry Potter - Death Eaters;5;219;0;1256;17;1239;3028
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Commander Shepard;85142;Mass Effect - Alliance Crew;5;218;0;1294;5;1239;3053
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gandalf;98265;Lord of the Rings - Free Peoples;5;218;0;1291;6;1239;3050
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Worf;67335;Star Trek - Klingon-Romulan;5;206;0;1308;4;1239;3059
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mickey Mouse;68965;Disney Characters - Disney Heroes;5;202;0;1252;18;1239;2998
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Illusive Man;86178;Mass Effect - Cerberus-Reapers;5;228;0;1336;2;1239;3077
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jon Snow;86781;Game of Thrones - Stark-Targaryen Alliance;5;211;0;1220;24;1239;2950
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jean-Luc Picard;56338;Star Trek - Federation;5;221;0;1283;8;1239;3011
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Guybrush Threepwood;99729;LucasArts Games - Monkey Island & Legacy;5;187;0;1157;35;1239;2873
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Abaddon the Despoiler;54558;Warhammer 40K - Chaos;5;231;0;1310;3;1239;3025
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Gowron;52847;Star Trek - Klingon-Romulan;5;220;0;1286;7;1239;2996
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Maleficent;74911;Disney Characters - Disney Villains;5;231;0;1392;1;1239;3101
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Spock;73526;Star Trek - Federation;5;213;0;1278;11;1239;2959
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Harbinger;69213;Mass Effect - Cerberus-Reapers;5;211;0;1272;13;1239;2942
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Cersei Lannister;95962;Game of Thrones - Lannister-Crown;5;204;0;1211;29;1239;2879
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;LeChuck;60463;LucasArts Games - Monkey Island & Legacy;5;223;0;1264;14;1239;2919
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Darth Vader;68024;Star Wars - Sith Empire;5;206;0;1258;16;1239;2907
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Hermione Granger;51952;Harry Potter - Order of the Phoenix;5;218;0;1217;25;1239;2865
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Kyle Katarn;79439;LucasArts Games - Jedi Knight Era;5;198;0;1278;9;1239;2916
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Roboute Guilliman;73700;Warhammer 40K - Imperium;5;186;0;1217;26;1239;2851
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Baron Harkonnen;72059;Dune - Harkonnen-Sardaukar;5;197;0;1228;22;1239;2860
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Daenerys Targaryen;63031;Game of Thrones - Stark-Targaryen Alliance;5;186;0;1150;37;1239;2780
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Marneus Calgar;87837;Warhammer 40K - Imperium;5;198;0;1166;34;1239;2793
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Emperor Palpatine;66049;Star Wars - Sith Empire;5;213;0;1233;21;1239;2855
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaime Lannister;85713;Game of Thrones - Lannister-Crown;5;222;0;1239;20;1239;2860
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Ahsoka Tano;51639;Star Wars - Jedi Order;5;193;0;1119;40;1239;2737
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Feyd-Rautha;56698;Dune - Harkonnen-Sardaukar;5;210;0;1276;12;1239;2891
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Aragorn;56717;Lord of the Rings - Free Peoples;5;185;0;1132;39;1239;2743
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Lady Jessica;68210;Dune - House Atreides;5;214;0;1244;19;1239;2855
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Duncan Idaho;60189;Dune - House Atreides;5;166;0;1154;36;1239;2759
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Paul Atreides;72298;Dune - House Atreides;5;191;0;1214;27;1239;2813
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Garrus Vakarian;58180;Mass Effect - Alliance Crew;5;196;0;1212;28;1239;2806
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Mara Jade;88618;LucasArts Games - Jedi Knight Era;5;228;0;1261;15;1239;2852
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Jaden Korr;68231;LucasArts Games - Jedi Knight Era;5;180;0;1169;33;1239;2759
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Simba;65256;Disney Characters - Disney Heroes;5;191;0;1135;38;1239;2722
24/25;2024-09-19;The Nexus Bowl;tournament;Geek Masters Invitational;2;Round 2;Count Fenring;56078;Dune - Harkonnen-Sardaukar;5;204;0;1192;30;1239;2777
